Date & Time, Latitude Degree, Latitude Minute, Latitude Seconds, Latitude Direction, Longitude Degree, Longitude Minute, Longitude Second, Longitudem Direction, Altitude (meters), Speed (meters per second),Heart Rate (beats per minute),Posture,Acceleration,,latitude,longitude
2:43:44 PM,33,12,56.166,North,-87,32,40.506,West,100,0,73,17,0.04,,33.21560167,-87.54458500
2:43:45 PM,33,12,56.166,North,-87,32,40.506,West,100,0,71,17,0.03,,33.21560167,-87.54458500
2:43:46 PM,33,12,56.166,North,-87,32,40.506,West,100,0,70,17,0.03,,33.21560167,-87.54458500
2:43:47 PM,33,12,56.166,North,-87,32,40.506,West,100,0,71,17,0.03,,33.21560167,-87.54458500
2:43:48 PM,33,12,56.166,North,-87,32,40.506,West,100,0,76,17,0.03,,33.21560167,-87.54458500
2:43:49 PM,33,12,56.166,North,-87,32,40.506,West,100,0,80,17,0.06,,33.21560167,-87.54458500
2:43:50 PM,33,12,56.166,North,-87,32,40.506,West,100,0,81,17,0.06,,33.21560167,-87.54458500
2:43:51 PM,33,12,56.166,North,-87,32,40.506,West,100,0,80,17,0.04,,33.21560167,-87.54458500
2:43:52 PM,33,12,56.16,North,-87,32,40.506,West,100,0,79,17,0.13,,33.21560000,-87.54458500
2:43:53 PM,33,12,56.16,North,-87,32,40.506,West,100,0,77,17,0.03,,33.21560000,-87.54458500
2:43:54 PM,33,12,56.16,North,-87,32,40.506,West,100,0,77,17,0.04,,33.21560000,-87.54458500
2:43:56 PM,33,12,56.16,North,-87,32,40.506,West,100,0,77,17,0.03,,33.21560000,-87.54458500
2:43:57 PM,33,12,56.16,North,-87,32,40.506,West,100,0,78,17,0.04,,33.21560000,-87.54458500
2:43:58 PM,33,12,56.16,North,-87,32,40.506,West,100,0,80,17,0.04,,33.21560000,-87.54458500
2:43:59 PM,33,12,56.16,North,-87,32,40.506,West,100,0,79,17,0.04,,33.21560000,-87.54458500
2:44:00 PM,33,12,56.154,North,-87,32,40.506,West,100,0,78,15,0.06,,33.21559833,-87.54458500
2:44:01 PM,33,12,56.154,North,-87,32,40.506,West,100,0,81,15,0.06,,33.21559833,-87.54458500
2:44:02 PM,33,12,56.154,North,-87,32,40.506,West,100,0,83,17,0.03,,33.21559833,-87.54458500
2:44:03 PM,33,12,56.154,North,-87,32,40.506,West,99.9,0,82,17,0.03,,33.21559833,-87.54458500
2:44:04 PM,33,12,56.154,North,-87,32,40.506,West,99.9,0,78,17,0.06,,33.21559833,-87.54458500
2:44:05 PM,33,12,56.154,North,-87,32,40.506,West,99.9,0,76,17,0.06,,33.21559833,-87.54458500
2:44:06 PM,33,12,56.154,North,-87,32,40.506,West,99.9,0,75,17,0.03,,33.21559833,-87.54458500
2:44:07 PM,33,12,56.154,North,-87,32,40.506,West,99.9,0,75,17,0.04,,33.21559833,-87.54458500
2:44:08 PM,33,12,56.154,North,-87,32,40.5,West,99.9,0,76,17,0.03,,33.21559833,-87.54458333
2:44:10 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,79,17,0.04,,33.21559833,-87.54458333
2:44:11 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,80,17,0.04,,33.21559833,-87.54458333
2:44:12 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,83,17,0.04,,33.21559833,-87.54458333
2:44:13 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,82,17,0.06,,33.21559833,-87.54458333
2:44:14 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,81,17,0.1,,33.21559833,-87.54458333
2:44:15 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,78,17,0.08,,33.21559833,-87.54458333
2:44:16 PM,33,12,56.154,North,-87,32,40.5,West,99.8,0,75,18,0.09,,33.21559833,-87.54458333
2:44:17 PM,33,12,56.148,North,-87,32,40.5,West,99.7,0,76,18,0.07,,33.21559667,-87.54458333
2:44:18 PM,33,12,56.148,North,-87,32,40.5,West,99.7,0,79,19,0.06,,33.21559667,-87.54458333
2:44:19 PM,33,12,56.148,North,-87,32,40.494,West,99.7,0,84,19,0.07,,33.21559667,-87.54458167
2:44:20 PM,33,12,56.148,North,-87,32,40.494,West,99.7,0,88,19,0.07,,33.21559667,-87.54458167
2:44:21 PM,33,12,56.148,North,-87,32,40.494,West,99.6,0,88,19,0.04,,33.21559667,-87.54458167
2:44:22 PM,33,12,56.148,North,-87,32,40.494,West,99.6,0,85,19,0.03,,33.21559667,-87.54458167
2:44:24 PM,33,12,56.148,North,-87,32,40.494,West,99.6,0,80,19,0.06,,33.21559667,-87.54458167
2:44:25 PM,33,12,56.148,North,-87,32,40.494,West,99.6,0,78,19,0.06,,33.21559667,-87.54458167
2:44:26 PM,33,12,56.148,North,-87,32,40.494,West,99.6,0,76,19,0.06,,33.21559667,-87.54458167
2:44:27 PM,33,12,56.148,North,-87,32,40.494,West,99.5,0,73,18,0.06,,33.21559667,-87.54458167
2:44:28 PM,33,12,56.148,North,-87,32,40.488,West,99.5,0,74,19,0.04,,33.21559667,-87.54458000
2:44:29 PM,33,12,56.148,North,-87,32,40.488,West,99.5,0,73,19,0.04,,33.21559667,-87.54458000
2:44:30 PM,33,12,56.148,North,-87,32,40.488,West,99.5,0,76,19,0.04,,33.21559667,-87.54458000
2:44:31 PM,33,12,56.148,North,-87,32,40.488,West,99.5,0,78,19,0.02,,33.21559667,-87.54458000
2:44:32 PM,33,12,56.148,North,-87,32,40.488,West,99.5,0,80,19,0.04,,33.21559667,-87.54458000
2:44:33 PM,33,12,56.148,North,-87,32,40.488,West,99.4,0,83,19,0.04,,33.21559667,-87.54458000
2:44:34 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,84,19,0.04,,33.21559500,-87.54458000
2:44:35 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,80,19,0.03,,33.21559500,-87.54458000
2:44:36 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,76,19,0.06,,33.21559500,-87.54458000
2:44:37 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,73,19,0.06,,33.21559500,-87.54458000
2:44:39 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,72,19,0.06,,33.21559500,-87.54458000
2:44:40 PM,33,12,56.142,North,-87,32,40.488,West,99.4,0,72,19,0.06,,33.21559500,-87.54458000
2:44:41 PM,33,12,56.142,North,-87,32,40.488,West,99.3,0,73,19,0.04,,33.21559500,-87.54458000
2:44:42 PM,33,12,56.142,North,-87,32,40.488,West,99.3,0,75,19,0.04,,33.21559500,-87.54458000
2:44:43 PM,33,12,56.142,North,-87,32,40.482,West,99.3,0,75,19,0.03,,33.21559500,-87.54457833
2:44:44 PM,33,12,56.142,North,-87,32,40.482,West,99.3,0,76,19,0.03,,33.21559500,-87.54457833
2:44:45 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,75,19,0.04,,33.21559500,-87.54457833
2:44:46 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,72,18,0.04,,33.21559500,-87.54457833
2:44:47 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,70,19,0.04,,33.21559500,-87.54457833
2:44:49 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,73,19,0.04,,33.21559500,-87.54457833
2:44:50 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,75,19,0.04,,33.21559500,-87.54457833
2:44:51 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,76,19,0.04,,33.21559500,-87.54457833
2:44:52 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,77,19,0.06,,33.21559500,-87.54457833
2:44:53 PM,33,12,56.142,North,-87,32,40.482,West,99.2,0,76,19,0.04,,33.21559500,-87.54457833
2:44:54 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,74,19,0.03,,33.21559500,-87.54457667
2:44:55 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,73,19,0.04,,33.21559500,-87.54457667
2:44:56 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,74,19,0.06,,33.21559500,-87.54457667
2:44:57 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,76,19,0.03,,33.21559500,-87.54457667
2:44:58 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,78,19,0.06,,33.21559500,-87.54457667
2:45:00 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,82,19,0.06,,33.21559500,-87.54457667
2:45:01 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,84,19,0.06,,33.21559500,-87.54457667
2:45:02 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,85,19,0.08,,33.21559500,-87.54457667
2:45:03 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,81,19,0.04,,33.21559500,-87.54457667
2:45:04 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,78,19,0.03,,33.21559500,-87.54457667
2:45:05 PM,33,12,56.142,North,-87,32,40.476,West,99.1,0,78,19,0.04,,33.21559500,-87.54457667
2:45:06 PM,33,12,56.142,North,-87,32,40.476,West,99,0,79,19,0.07,,33.21559500,-87.54457667
2:45:07 PM,33,12,56.142,North,-87,32,40.476,West,99,0,79,19,0.04,,33.21559500,-87.54457667
2:45:08 PM,33,12,56.142,North,-87,32,40.47,West,99,0,80,19,0.03,,33.21559500,-87.54457500
2:45:09 PM,33,12,56.142,North,-87,32,40.47,West,99,0,82,19,0.06,,33.21559500,-87.54457500
2:45:10 PM,33,12,56.142,North,-87,32,40.47,West,98.9,0,83,19,0.06,,33.21559500,-87.54457500
2:45:11 PM,33,12,56.142,North,-87,32,40.47,West,98.9,0,81,19,0.03,,33.21559500,-87.54457500
2:45:12 PM,33,12,56.142,North,-87,32,40.47,West,98.9,0,80,19,0.07,,33.21559500,-87.54457500
2:45:13 PM,33,12,56.142,North,-87,32,40.47,West,98.9,0,80,19,0.04,,33.21559500,-87.54457500
2:45:14 PM,33,12,56.142,North,-87,32,40.47,West,98.9,0,79,19,0.04,,33.21559500,-87.54457500
2:45:15 PM,33,12,56.142,North,-87,32,40.47,West,98.8,0,78,18,0.04,,33.21559500,-87.54457500
2:45:16 PM,33,12,56.142,North,-87,32,40.464,West,98.8,0,78,19,0.04,,33.21559500,-87.54457333
2:45:17 PM,33,12,56.148,North,-87,32,40.464,West,98.8,0,81,19,0.07,,33.21559667,-87.54457333
2:45:18 PM,33,12,56.148,North,-87,32,40.464,West,98.8,0,84,19,0.03,,33.21559667,-87.54457333
2:45:19 PM,33,12,56.148,North,-87,32,40.464,West,98.8,0,84,19,0.04,,33.21559667,-87.54457333
2:45:21 PM,33,12,56.148,North,-87,32,40.464,West,98.7,0,80,19,0.04,,33.21559667,-87.54457333
2:45:22 PM,33,12,56.148,North,-87,32,40.464,West,98.7,0,76,19,0.03,,33.21559667,-87.54457333
2:45:23 PM,33,12,56.148,North,-87,32,40.464,West,98.7,0,75,19,0.04,,33.21559667,-87.54457333
2:45:24 PM,33,12,56.148,North,-87,32,40.464,West,98.7,0,76,19,0.06,,33.21559667,-87.54457333
2:45:25 PM,33,12,56.148,North,-87,32,40.464,West,98.7,0,77,19,0.03,,33.21559667,-87.54457333
2:45:26 PM,33,12,56.148,North,-87,32,40.458,West,98.7,0,78,19,0.07,,33.21559667,-87.54457167
2:45:27 PM,33,12,56.148,North,-87,32,40.458,West,98.6,0,80,19,0.06,,33.21559667,-87.54457167
2:45:28 PM,33,12,56.148,North,-87,32,40.458,West,98.6,0,83,19,0.04,,33.21559667,-87.54457167
2:45:29 PM,33,12,56.148,North,-87,32,40.458,West,98.6,0,84,19,0.04,,33.21559667,-87.54457167
2:45:30 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,81,19,0.04,,33.21559833,-87.54457167
2:45:31 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,76,19,0.04,,33.21559833,-87.54457167
2:45:32 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,73,19,0.03,,33.21559833,-87.54457167
2:45:33 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,73,19,0.03,,33.21559833,-87.54457167
2:45:34 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,74,19,0.06,,33.21559833,-87.54457167
2:45:35 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,77,19,0.04,,33.21559833,-87.54457167
2:45:36 PM,33,12,56.154,North,-87,32,40.458,West,98.6,0,81,19,0.06,,33.21559833,-87.54457167
2:45:37 PM,33,12,56.154,North,-87,32,40.458,West,98.5,0,83,19,0.03,,33.21559833,-87.54457167
2:45:38 PM,33,12,56.154,North,-87,32,40.458,West,98.5,0,82,18,0.04,,33.21559833,-87.54457167
2:45:39 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,82,19,0.06,,33.21559833,-87.54457000
2:45:40 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,81,19,0.03,,33.21559833,-87.54457000
2:45:42 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,78,19,0.04,,33.21559833,-87.54457000
2:45:43 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,75,19,0.04,,33.21559833,-87.54457000
2:45:44 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,74,19,0.04,,33.21559833,-87.54457000
2:45:45 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,73,19,0.04,,33.21559833,-87.54457000
2:45:46 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,76,17,0.21,,33.21559833,-87.54457000
2:45:47 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,82,15,0.16,,33.21559833,-87.54457000
2:45:48 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,87,15,0.09,,33.21559833,-87.54457000
2:45:49 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,88,15,0.04,,33.21559833,-87.54457000
2:45:50 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,84,15,0.03,,33.21559833,-87.54457000
2:45:51 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,81,14,0.04,,33.21559833,-87.54457000
2:45:52 PM,33,12,56.154,North,-87,32,40.452,West,98.5,0,77,14,0.06,,33.21559833,-87.54457000
2:45:53 PM,33,12,56.154,North,-87,32,40.446,West,98.5,0,77,14,0.13,,33.21559833,-87.54456833
2:45:54 PM,33,12,56.154,North,-87,32,40.446,West,98.5,0,82,15,0.15,,33.21559833,-87.54456833
2:45:55 PM,33,12,56.154,North,-87,32,40.446,West,98.5,0,85,14,0.14,,33.21559833,-87.54456833
2:45:56 PM,33,12,56.154,North,-87,32,40.446,West,98.5,0,88,14,0.42,,33.21559833,-87.54456833
2:45:57 PM,33,12,56.16,North,-87,32,40.446,West,98.4,0,91,12,0.43,,33.21560000,-87.54456833
2:45:58 PM,33,12,56.16,North,-87,32,40.446,West,98.4,0,95,22,0.42,,33.21560000,-87.54456833
2:45:59 PM,33,12,56.16,North,-87,32,40.446,West,98.4,0,96,31,0.31,,33.21560000,-87.54456833
2:46:00 PM,33,12,56.16,North,-87,32,40.446,West,98.4,0,96,34,0.18,,33.21560000,-87.54456833
2:46:01 PM,33,12,56.16,North,-87,32,40.446,West,98.3,0,97,19,0.79,,33.21560000,-87.54456833
2:46:02 PM,33,12,56.16,North,-87,32,40.446,West,98.3,0,96,4,0.71,,33.21560000,-87.54456833
2:46:03 PM,33,12,56.154,North,-87,32,40.446,West,98.3,0,94,11,0.4,,33.21559833,-87.54456833
2:46:04 PM,33,12,56.154,North,-87,32,40.446,West,98.3,0,92,11,0.2,,33.21559833,-87.54456833
2:46:05 PM,33,12,56.154,North,-87,32,40.446,West,98.2,0,88,7,0.43,,33.21559833,-87.54456833
2:46:07 PM,33,12,56.154,North,-87,32,40.446,West,98.2,0,85,10,0.51,,33.21559833,-87.54456833
2:46:08 PM,33,12,56.154,North,-87,32,40.446,West,98.2,0,85,22,0.37,,33.21559833,-87.54456833
2:46:09 PM,33,12,56.154,North,-87,32,40.446,West,98.2,0,86,30,0.27,,33.21559833,-87.54456833
2:46:10 PM,33,12,56.154,North,-87,32,40.446,West,98.2,0,86,33,0.16,,33.21559833,-87.54456833
2:46:11 PM,33,12,56.154,North,-87,32,40.446,West,98.1,0,88,35,0.12,,33.21559833,-87.54456833
2:46:12 PM,33,12,56.154,North,-87,32,40.446,West,98.1,0,91,37,0.08,,33.21559833,-87.54456833
2:46:13 PM,33,12,56.154,North,-87,32,40.446,West,98.1,0,95,37,0.06,,33.21559833,-87.54456833
2:46:14 PM,33,12,56.154,North,-87,32,40.446,West,98.1,0,95,37,0.08,,33.21559833,-87.54456833
2:46:15 PM,33,12,56.154,North,-87,32,40.446,West,98.1,0,92,37,0.04,,33.21559833,-87.54456833
2:46:16 PM,33,12,56.148,North,-87,32,40.446,West,98.1,0,89,37,0.07,,33.21559667,-87.54456833
2:46:17 PM,33,12,56.148,North,-87,32,40.446,West,98,0,87,39,0.19,,33.21559667,-87.54456833
2:46:18 PM,33,12,56.148,North,-87,32,40.446,West,98,0,84,37,0.1,,33.21559667,-87.54456833
2:46:19 PM,33,12,56.148,North,-87,32,40.446,West,98,0,79,37,0.12,,33.21559667,-87.54456833
2:46:20 PM,33,12,56.148,North,-87,32,40.446,West,98,0,78,36,0.18,,33.21559667,-87.54456833
2:46:21 PM,33,12,56.148,North,-87,32,40.446,West,98,0,79,36,0.09,,33.21559667,-87.54456833
2:46:22 PM,33,12,56.148,North,-87,32,40.446,West,98,0,83,35,0.09,,33.21559667,-87.54456833
2:46:23 PM,33,12,56.148,North,-87,32,40.446,West,98,0,88,36,0.07,,33.21559667,-87.54456833
2:46:24 PM,33,12,56.148,North,-87,32,40.44,West,98,0,89,36,0.04,,33.21559667,-87.54456667
2:46:25 PM,33,12,56.148,North,-87,32,40.44,West,98,0,87,36,0.07,,33.21559667,-87.54456667
2:46:26 PM,33,12,56.148,North,-87,32,40.44,West,98,0,85,37,0.06,,33.21559667,-87.54456667
2:46:28 PM,33,12,56.148,North,-87,32,40.44,West,98,0,83,37,0.04,,33.21559667,-87.54456667
2:46:29 PM,33,12,56.148,North,-87,32,40.44,West,98,0,78,37,0.03,,33.21559667,-87.54456667
2:46:30 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,72,37,0.26,,33.21559667,-87.54456667
2:46:31 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,74,24,0.26,,33.21559667,-87.54456667
2:46:32 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,78,2,0.65,,33.21559667,-87.54456667
2:46:33 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,81,7,0.6,,33.21559667,-87.54456667
2:46:34 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,84,18,0.44,,33.21559667,-87.54456667
2:46:35 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,87,22,0.43,,33.21559667,-87.54456667
2:46:36 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,84,25,0.16,,33.21559667,-87.54456667
2:46:37 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,81,27,0.1,,33.21559667,-87.54456667
2:46:38 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,77,28,0.09,,33.21559667,-87.54456667
2:46:39 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,73,29,0.07,,33.21559667,-87.54456667
2:46:40 PM,33,12,56.148,North,-87,32,40.44,West,97.9,0,77,28,0.07,,33.21559667,-87.54456667
2:46:41 PM,33,12,56.142,North,-87,32,40.44,West,97.8,0,79,28,0.07,,33.21559500,-87.54456667
2:46:42 PM,33,12,56.142,North,-87,32,40.44,West,97.8,0,80,28,0.06,,33.21559500,-87.54456667
2:46:43 PM,33,12,56.142,North,-87,32,40.44,West,97.8,0,82,28,0.12,,33.21559500,-87.54456667
2:46:44 PM,33,12,56.142,North,-87,32,40.44,West,97.8,0,83,29,0.13,,33.21559500,-87.54456667
2:46:45 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,84,29,0.09,,33.21559500,-87.54456500
2:46:46 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,84,29,0.09,,33.21559500,-87.54456500
2:46:47 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,85,28,0.08,,33.21559500,-87.54456500
2:46:49 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,85,26,0.1,,33.21559500,-87.54456500
2:46:50 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,84,27,0.08,,33.21559500,-87.54456500
2:46:51 PM,33,12,56.148,North,-87,32,40.434,West,97.8,0,83,27,0.08,,33.21559667,-87.54456500
2:46:52 PM,33,12,56.148,North,-87,32,40.434,West,97.9,0,82,28,0.09,,33.21559667,-87.54456500
2:46:53 PM,33,12,56.148,North,-87,32,40.434,West,97.8,0,81,29,0.08,,33.21559667,-87.54456500
2:46:54 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,81,29,0.08,,33.21559500,-87.54456500
2:46:55 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,81,29,0.08,,33.21559500,-87.54456500
2:46:56 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,81,29,0.16,,33.21559500,-87.54456500
2:46:57 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,81,30,0.12,,33.21559500,-87.54456500
2:46:58 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,81,29,0.1,,33.21559500,-87.54456500
2:46:59 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,82,27,0.08,,33.21559500,-87.54456500
2:47:00 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,85,26,0.08,,33.21559500,-87.54456500
2:47:01 PM,33,12,56.142,North,-87,32,40.434,West,97.8,0,83,26,0.06,,33.21559500,-87.54456500
2:47:02 PM,33,12,56.142,North,-87,32,40.428,West,97.8,0,79,26,0.04,,33.21559500,-87.54456333
2:47:03 PM,33,12,56.142,North,-87,32,40.428,West,97.8,0,75,24,0.13,,33.21559500,-87.54456333
2:47:04 PM,33,12,56.142,North,-87,32,40.428,West,97.8,0,75,24,0.26,,33.21559500,-87.54456333
2:47:05 PM,33,12,56.142,North,-87,32,40.428,West,97.8,0,77,26,0.12,,33.21559500,-87.54456333
2:47:06 PM,33,12,56.142,North,-87,32,40.428,West,97.8,0,79,27,0.08,,33.21559500,-87.54456333
2:47:07 PM,33,12,56.142,North,-87,32,40.428,West,97.7,0,82,27,0.06,,33.21559500,-87.54456333
2:47:08 PM,33,12,56.142,North,-87,32,40.428,West,97.7,0,85,27,0.07,,33.21559500,-87.54456333
2:47:09 PM,33,12,56.136,North,-87,32,40.428,West,97.7,0,85,26,0.1,,33.21559333,-87.54456333
2:47:10 PM,33,12,56.136,North,-87,32,40.428,West,97.8,0,84,24,0.12,,33.21559333,-87.54456333
2:47:11 PM,33,12,56.136,North,-87,32,40.422,West,97.8,0,78,24,0.08,,33.21559333,-87.54456167
2:47:12 PM,33,12,56.136,North,-87,32,40.422,West,97.7,0,73,24,0.08,,33.21559333,-87.54456167
2:47:13 PM,33,12,56.136,North,-87,32,40.422,West,97.7,0,70,24,0.07,,33.21559333,-87.54456167
2:47:14 PM,33,12,56.136,North,-87,32,40.422,West,97.7,0,70,24,0.08,,33.21559333,-87.54456167
2:47:15 PM,33,12,56.136,North,-87,32,40.422,West,97.7,0,72,24,0.07,,33.21559333,-87.54456167
2:47:16 PM,33,12,56.136,North,-87,32,40.422,West,97.7,0,77,24,0.06,,33.21559333,-87.54456167
2:47:18 PM,33,12,56.136,North,-87,32,40.416,West,97.7,0,81,24,0.06,,33.21559333,-87.54456000
2:47:19 PM,33,12,56.136,North,-87,32,40.416,West,97.7,0,84,24,0.06,,33.21559333,-87.54456000
2:47:20 PM,33,12,56.136,North,-87,32,40.416,West,97.7,0,84,26,0.12,,33.21559333,-87.54456000
2:47:21 PM,33,12,56.13,North,-87,32,40.416,West,97.7,0,81,27,0.12,,33.21559167,-87.54456000
2:47:22 PM,33,12,56.13,North,-87,32,40.416,West,97.7,0,77,27,0.08,,33.21559167,-87.54456000
2:47:23 PM,33,12,56.13,North,-87,32,40.41,West,97.7,0,74,26,0.08,,33.21559167,-87.54455833
2:47:24 PM,33,12,56.13,North,-87,32,40.41,West,97.7,0,71,24,0.22,,33.21559167,-87.54455833
2:47:25 PM,33,12,56.13,North,-87,32,40.41,West,97.7,0,73,25,0.24,,33.21559167,-87.54455833
2:47:26 PM,33,12,56.13,North,-87,32,40.41,West,97.7,0,76,31,0.21,,33.21559167,-87.54455833
2:47:27 PM,33,12,56.13,North,-87,32,40.41,West,97.7,0,78,35,0.14,,33.21559167,-87.54455833
2:47:29 PM,33,12,56.13,North,-87,32,40.404,West,97.6,0,79,37,0.09,,33.21559167,-87.54455667
2:47:30 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,80,39,0.08,,33.21559000,-87.54455667
2:47:31 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,80,37,0.22,,33.21559000,-87.54455667
2:47:32 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,81,36,0.07,,33.21559000,-87.54455667
2:47:33 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,82,36,0.07,,33.21559000,-87.54455667
2:47:34 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,82,36,0.14,,33.21559000,-87.54455667
2:47:35 PM,33,12,56.124,North,-87,32,40.404,West,97.6,0,82,35,0.08,,33.21559000,-87.54455667
2:47:36 PM,33,12,56.124,North,-87,32,40.398,West,97.6,0,82,27,0.32,,33.21559000,-87.54455500
2:47:37 PM,33,12,56.124,North,-87,32,40.398,West,97.6,0,82,25,0.21,,33.21559000,-87.54455500
2:47:38 PM,33,12,56.124,North,-87,32,40.398,West,97.5,0,83,22,0.16,,33.21559000,-87.54455500
2:47:39 PM,33,12,56.124,North,-87,32,40.398,West,97.5,0,82,21,0.14,,33.21559000,-87.54455500
2:47:40 PM,33,12,56.124,North,-87,32,40.398,West,97.5,0,79,21,0.16,,33.21559000,-87.54455500
2:47:41 PM,33,12,56.124,North,-87,32,40.398,West,97.5,0,77,19,0.14,,33.21559000,-87.54455500
2:47:43 PM,33,12,56.124,North,-87,32,40.392,West,97.4,0,78,22,0.09,,33.21559000,-87.54455333
2:47:44 PM,33,12,56.124,North,-87,32,40.392,West,97.4,0,80,22,0.1,,33.21559000,-87.54455333
2:47:45 PM,33,12,56.118,North,-87,32,40.392,West,97.4,0,82,23,0.08,,33.21558833,-87.54455333
2:47:46 PM,33,12,56.118,North,-87,32,40.392,West,97.4,0,86,23,0.08,,33.21558833,-87.54455333
2:47:47 PM,33,12,56.118,North,-87,32,40.392,West,97.3,0,88,23,0.07,,33.21558833,-87.54455333
2:47:48 PM,33,12,56.118,North,-87,32,40.386,West,97.3,0,86,19,0.39,,33.21558833,-87.54455167
2:47:49 PM,33,12,56.118,North,-87,32,40.386,West,97.3,0,81,12,0.45,,33.21558833,-87.54455167
2:47:50 PM,33,12,56.118,North,-87,32,40.386,West,97.2,0,78,14,0.24,,33.21558833,-87.54455167
2:47:51 PM,33,12,56.118,North,-87,32,40.386,West,97.2,0,74,15,0.14,,33.21558833,-87.54455167
2:47:52 PM,33,12,56.112,North,-87,32,40.386,West,97.2,0,71,18,0.1,,33.21558667,-87.54455167
2:47:53 PM,33,12,56.112,North,-87,32,40.386,West,97.2,0,71,19,0.08,,33.21558667,-87.54455167
2:47:54 PM,33,12,56.112,North,-87,32,40.38,West,97.2,0,76,19,0.08,,33.21558667,-87.54455000
2:47:55 PM,33,12,56.112,North,-87,32,40.38,West,97.2,0,80,19,0.15,,33.21558667,-87.54455000
2:47:56 PM,33,12,56.112,North,-87,32,40.38,West,97.1,0,86,19,0.16,,33.21558667,-87.54455000
2:47:57 PM,33,12,56.112,North,-87,32,40.38,West,97.1,0,89,19,0.08,,33.21558667,-87.54455000
